"السنة الدراسية","القطاع الدولي","فئة الإبتعاث","المرحلة الدراسية ","المجال الواسع","الجنس","العدد"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","دكتوراه","الهندسة والحرف الهندسية","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","دكتوراه","تكنولوجيا الاتصالات والمعلومات","أنثى","2.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","دكتوراه","تكنولوجيا الاتصالات والمعلومات","ذكر","7.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","الأعمال والإدارة","أنثى","24.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","الأعمال والإدارة","ذكر","16.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","التعليم","أنثى","26.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","الرفاه","أنثى","2.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","الصحافة والإعلام","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","الصحة","أنثى","26.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","الصحة","ذكر","15.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","العلوم الاجتماعية السلوكية","أنثى","4.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","العلوم الاجتماعية السلوكية","ذكر","3.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","العلوم البيولوجية والعلوم المتصلة بها","أنثى","2.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","العلوم الفيزيائية","أنثى","5.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","العلوم الفيزيائية","ذكر","3.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","القانون","أنثى","2.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","القانون","ذكر","4.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","اللغات","أنثى","2.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","الهندسة المعمارية والبناء","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","الهندسة والحرف الهندسية","أنثى","29.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","الهندسة والحرف الهندسية","ذكر","6.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","تكنولوجيا الاتصالات والمعلومات","أنثى","2.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","تكنولوجيا الاتصالات والمعلومات","ذكر","4.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","خدمات الأمن","ذكر","2.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","خدمات النظافة العامة والصحة المهنية","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","طالب مبتعث","ماجستير","خدمات النظافة العامة والصحة المهنية","ذكر","2.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","الأعمال والإدارة","ذكر","2.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","التعليم","ذكر","3.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","الصحة","أنثى","6.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","الصحة","ذكر","19.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","العلوم الاجتماعية السلوكية","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","العلوم البيولوجية والعلوم المتصلة بها","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","العلوم البيولوجية والعلوم المتصلة بها","ذكر","5.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","العلوم الفيزيائية","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","اللغات","ذكر","16.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","خدمات الأمن","ذكر","14.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","أخرى","غير محدد","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","الزمالة","الأعمال والإدارة","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","الزمالة","الرفاه","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","الزمالة","الصحة","أنثى","18.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","الزمالة","الصحة","ذكر","44.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","الزمالة","الهندسة والحرف الهندسية","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","الزمالة","تكنولوجيا الاتصالات والمعلومات","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دبلوم","التعليم","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دبلوم","اللغات","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دبلوم عالي","تكنولوجيا الاتصالات والمعلومات","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الأعمال والإدارة","أنثى","3.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الأعمال والإدارة","ذكر","4.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","البيئة","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الرفاه","أنثى","2.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الرياضيات والإحصاء","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الصحة","أنثى","5.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الصحة","ذكر","9.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","العلوم الاجتماعية السلوكية","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","العلوم البيولوجية والعلوم المتصلة بها","أنثى","3.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","العلوم البيولوجية والعلوم المتصلة بها","ذكر","3.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","العلوم الفيزيائية","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","العلوم الفيزيائية","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الفنون","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","القانون","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","اللغات","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","اللغات","ذكر","3.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الهندسة المعمارية والبناء","أنثى","2.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الهندسة المعمارية والبناء","ذكر","3.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","الهندسة والحرف الهندسية","ذكر","5.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","تكنولوجيا الاتصالات والمعلومات","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","دكتوراه","خدمات الأمن","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","ماجستير","الرفاه","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","ماجستير","الصحة","أنثى","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","ماجستير","الصحة","ذكر","8.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","ماجستير","الهندسة المعمارية والبناء","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","ماجستير","الهندسة والحرف الهندسية","ذكر","2.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","ماجستير","تكنولوجيا الاتصالات والمعلومات","ذكر","1.0"
"2018.0","الدول الأوروبية الأخرى","موظف مبتعث","ماجستير","خدمات الأمن","ذكر","1.0"
